Time (s),Temperature (°C),Mass Flow Rate (g),Pump Speed (%),Engine Speed (%),Shutoff Angle (°),Propane Angle (°),Status,Timestamp (PST)
588,40.5,,,,,,,2025-02-22 17:35:52
589,,,0,,,,,2025-02-22 17:35:52
590,,,,0,,,,2025-02-22 17:35:52
591,,,,,0,,,2025-02-22 17:35:52
592,,,,,,75,,2025-02-22 17:35:52
593,,0.0,,,,,,2025-02-22 17:35:52
594,40.5,,,,,,,2025-02-22 17:35:52
595,,,0,,,,,2025-02-22 17:35:52
596,,,,0,,,,2025-02-22 17:35:52
597,,,,,0,,,2025-02-22 17:35:52
598,,,,,,75,,2025-02-22 17:35:52
599,,0.0,,,,,,2025-02-22 17:35:52
600,40.5,,,,,,,2025-02-22 17:35:53
601,,,0,,,,,2025-02-22 17:35:53
602,,,,0,,,,2025-02-22 17:35:53
603,,,,,0,,,2025-02-22 17:35:53
604,,,,,,75,,2025-02-22 17:35:53
605,,0.0,,,,,,2025-02-22 17:35:53
606,40.25,,,,,,,2025-02-22 17:35:53
607,,,0,,,,,2025-02-22 17:35:53
608,,,,0,,,,2025-02-22 17:35:53
609,,,,,0,,,2025-02-22 17:35:53
610,,,,,,75,,2025-02-22 17:35:53
611,,0.0,,,,,,2025-02-22 17:35:53
612,40.5,,,,,,,2025-02-22 17:35:54
613,,,0,,,,,2025-02-22 17:35:54
614,,,,0,,,,2025-02-22 17:35:54
615,,,,,0,,,2025-02-22 17:35:54
616,,,,,,75,,2025-02-22 17:35:54
617,,0.0,,,,,,2025-02-22 17:35:54
618,40.75,,,,,,,2025-02-22 17:35:54
619,,,0,,,,,2025-02-22 17:35:54
620,,,,0,,,,2025-02-22 17:35:54
621,,,,,0,,,2025-02-22 17:35:54
622,,,,,,75,,2025-02-22 17:35:54
623,,0.0,,,,,,2025-02-22 17:35:54
624,40.0,,,,,,,2025-02-22 17:35:54
625,,,0,,,,,2025-02-22 17:35:54
626,,,,0,,,,2025-02-22 17:35:54
627,,,,,0,,,2025-02-22 17:35:54
628,,,,,,75,,2025-02-22 17:35:54
629,,0.0,,,,,,2025-02-22 17:35:54
630,40.75,,,,,,,2025-02-22 17:35:55
631,,,0,,,,,2025-02-22 17:35:55
632,,,,0,,,,2025-02-22 17:35:55
633,,,,,0,,,2025-02-22 17:35:55
634,,,,,,75,,2025-02-22 17:35:55
635,,0.0,,,,,,2025-02-22 17:35:55
636,40.75,,,,,,,2025-02-22 17:35:55
637,,,0,,,,,2025-02-22 17:35:55
638,,,,0,,,,2025-02-22 17:35:55
639,,,,,0,,,2025-02-22 17:35:55
640,,,,,,75,,2025-02-22 17:35:55
641,,0.0,,,,,,2025-02-22 17:35:55
642,40.75,,,,,,,2025-02-22 17:35:55
643,,,0,,,,,2025-02-22 17:35:55
644,,,,0,,,,2025-02-22 17:35:55
645,,,,,0,,,2025-02-22 17:35:55
646,,,,,,75,,2025-02-22 17:35:55
647,,0.0,,,,,,2025-02-22 17:35:55
648,40.25,,,,,,,2025-02-22 17:35:56
649,,,0,,,,,2025-02-22 17:35:56
650,,,,0,,,,2025-02-22 17:35:56
651,,,,,0,,,2025-02-22 17:35:56
652,,,,,,75,,2025-02-22 17:35:56
653,,0.0,,,,,,2025-02-22 17:35:56
654,40.5,,,,,,,2025-02-22 17:35:56
655,,,0,,,,,2025-02-22 17:35:56
656,,,,0,,,,2025-02-22 17:35:56
657,,,,,0,,,2025-02-22 17:35:56
658,,,,,,75,,2025-02-22 17:35:56
659,,0.0,,,,,,2025-02-22 17:35:56
660,40.5,,,,,,,2025-02-22 17:35:56
661,,,0,,,,,2025-02-22 17:35:56
662,,,,0,,,,2025-02-22 17:35:56
663,,,,,0,,,2025-02-22 17:35:56
664,,,,,,75,,2025-02-22 17:35:56
665,,0.0,,,,,,2025-02-22 17:35:56
666,40.5,,,,,,,2025-02-22 17:35:57
667,,,0,,,,,2025-02-22 17:35:57
668,,,,0,,,,2025-02-22 17:35:57
669,,,,,0,,,2025-02-22 17:35:57
670,,,,,,75,,2025-02-22 17:35:57
671,,0.0,,,,,,2025-02-22 17:35:57
672,40.0,,,,,,,2025-02-22 17:35:57
673,,,0,,,,,2025-02-22 17:35:57
674,,,,0,,,,2025-02-22 17:35:57
675,,,,,0,,,2025-02-22 17:35:57
676,,,,,,75,,2025-02-22 17:35:57
677,,0.0,,,,,,2025-02-22 17:35:57
678,40.5,,,,,,,2025-02-22 17:35:57
679,,,0,,,,,2025-02-22 17:35:58
680,,,,0,,,,2025-02-22 17:35:58
681,,,,,0,,,2025-02-22 17:35:58
682,,,,,,75,,2025-02-22 17:35:58
683,,0.0,,,,,,2025-02-22 17:35:58
684,40.25,,,,,,,2025-02-22 17:35:58
685,,,0,,,,,2025-02-22 17:35:58
686,,,,0,,,,2025-02-22 17:35:58
687,,,,,0,,,2025-02-22 17:35:58
688,,,,,,75,,2025-02-22 17:35:58
689,,0.0,,,,,,2025-02-22 17:35:58
690,40.25,,,,,,,2025-02-22 17:35:58
691,,,0,,,,,2025-02-22 17:35:58
692,,,,0,,,,2025-02-22 17:35:58
693,,,,,0,,,2025-02-22 17:35:58
694,,,,,,75,,2025-02-22 17:35:58
695,,0.0,,,,,,2025-02-22 17:35:58
696,40.0,,,,,,,2025-02-22 17:35:58
697,,,0,,,,,2025-02-22 17:35:58
698,,,,0,,,,2025-02-22 17:35:58
699,,,,,0,,,2025-02-22 17:35:58
700,,,,,,75,,2025-02-22 17:35:58
701,,0.0,,,,,,2025-02-22 17:35:58
702,40.0,,,,,,,2025-02-22 17:35:59
703,,,0,,,,,2025-02-22 17:35:59
704,,,,0,,,,2025-02-22 17:35:59
705,,,,,0,,,2025-02-22 17:35:59
706,,,,,,75,,2025-02-22 17:35:59
707,,0.0,,,,,,2025-02-22 17:35:59
708,40.0,,,,,,,2025-02-22 17:35:59
709,,,0,,,,,2025-02-22 17:35:59
710,,,,0,,,,2025-02-22 17:35:59
711,,,,,0,,,2025-02-22 17:35:59
712,,,,,,75,,2025-02-22 17:35:59
713,,0.0,,,,,,2025-02-22 17:35:59
714,40.25,,,,,,,2025-02-22 17:36:00
715,,,0,,,,,2025-02-22 17:36:00
716,,,,0,,,,2025-02-22 17:36:00
717,,,,,0,,,2025-02-22 17:36:00
718,,,,,,75,,2025-02-22 17:36:00
719,,0.0,,,,,,2025-02-22 17:36:00
720,40.0,,,,,,,2025-02-22 17:36:00
721,,,0,,,,,2025-02-22 17:36:00
722,,,,0,,,,2025-02-22 17:36:00
723,,,,,0,,,2025-02-22 17:36:00
724,,,,,,75,,2025-02-22 17:36:00
725,,0.0,,,,,,2025-02-22 17:36:00
726,39.5,,,,,,,2025-02-22 17:36:00
727,,,0,,,,,2025-02-22 17:36:00
728,,,,0,,,,2025-02-22 17:36:00
729,,,,,0,,,2025-02-22 17:36:00
730,,,,,,75,,2025-02-22 17:36:00
731,,0.0,,,,,,2025-02-22 17:36:00
732,38.75,,,,,,,2025-02-22 17:36:01
733,,,0,,,,,2025-02-22 17:36:01
734,,,,0,,,,2025-02-22 17:36:01
735,,,,,0,,,2025-02-22 17:36:01
736,,,,,,75,,2025-02-22 17:36:01
737,,0.0,,,,,,2025-02-22 17:36:01
738,38.25,,,,,,,2025-02-22 17:36:01
739,,,0,,,,,2025-02-22 17:36:01
740,,,,0,,,,2025-02-22 17:36:01
741,,,,,0,,,2025-02-22 17:36:01
742,,,,,,75,,2025-02-22 17:36:01
743,,0.0,,,,,,2025-02-22 17:36:01
744,39.0,,,,,,,2025-02-22 17:36:01
745,,,0,,,,,2025-02-22 17:36:01
746,,,,0,,,,2025-02-22 17:36:01
747,,,,,0,,,2025-02-22 17:36:01
748,,,,,,75,,2025-02-22 17:36:01
749,,0.0,,,,,,2025-02-22 17:36:01
750,38.75,,,,,,,2025-02-22 17:36:02
751,,,0,,,,,2025-02-22 17:36:02
752,,,,0,,,,2025-02-22 17:36:02
753,,,,,0,,,2025-02-22 17:36:02
754,,,,,,75,,2025-02-22 17:36:02
755,,0.0,,,,,,2025-02-22 17:36:02
756,38.0,,,,,,,2025-02-22 17:36:02
757,,,0,,,,,2025-02-22 17:36:02
758,,,,0,,,,2025-02-22 17:36:02
759,,,,,0,,,2025-02-22 17:36:02
760,,,,,,75,,2025-02-22 17:36:02
761,,0.0,,,,,,2025-02-22 17:36:02
762,38.0,,,,,,,2025-02-22 17:36:02
763,,,0,,,,,2025-02-22 17:36:02
764,,,,0,,,,2025-02-22 17:36:02
765,,,,,0,,,2025-02-22 17:36:02
766,,,,,,75,,2025-02-22 17:36:02
767,,0.0,,,,,,2025-02-22 17:36:02
768,39.25,,,,,,,2025-02-22 17:36:03
769,,,0,,,,,2025-02-22 17:36:03
770,,,,0,,,,2025-02-22 17:36:03
771,,,,,0,,,2025-02-22 17:36:03
772,,,,,,75,,2025-02-22 17:36:03
773,,0.0,,,,,,2025-02-22 17:36:03
774,39.5,,,,,,,2025-02-22 17:36:03
775,,,0,,,,,2025-02-22 17:36:03
776,,,,0,,,,2025-02-22 17:36:03
777,,,,,0,,,2025-02-22 17:36:03
778,,,,,,75,,2025-02-22 17:36:03
779,,0.0,,,,,,2025-02-22 17:36:03
780,39.75,,,,,,,2025-02-22 17:36:03
781,,,0,,,,,2025-02-22 17:36:03
782,,,,0,,,,2025-02-22 17:36:03
783,,,,,0,,,2025-02-22 17:36:03
784,,,,,,75,,2025-02-22 17:36:03
785,,0.0,,,,,,2025-02-22 17:36:03
786,39.75,,,,,,,2025-02-22 17:36:04
787,,,0,,,,,2025-02-22 17:36:04
788,,,,0,,,,2025-02-22 17:36:04
789,,,,,0,,,2025-02-22 17:36:04
790,,,,,,75,,2025-02-22 17:36:04
791,,0.0,,,,,,2025-02-22 17:36:04
792,39.75,,,,,,,2025-02-22 17:36:04
793,,,0,,,,,2025-02-22 17:36:04
794,,,,0,,,,2025-02-22 17:36:04
795,,,,,0,,,2025-02-22 17:36:04
796,,,,,,75,,2025-02-22 17:36:04
797,,0.0,,,,,,2025-02-22 17:36:04
798,39.5,,,,,,,2025-02-22 17:36:04
799,,,0,,,,,2025-02-22 17:36:04
800,,,,0,,,,2025-02-22 17:36:04
801,,,,,0,,,2025-02-22 17:36:04
802,,,,,,75,,2025-02-22 17:36:04
803,,0.0,,,,,,2025-02-22 17:36:04
804,40.25,,,,,,,2025-02-22 17:36:05
805,,,0,,,,,2025-02-22 17:36:05
806,,,,0,,,,2025-02-22 17:36:05
807,,,,,0,,,2025-02-22 17:36:05
808,,,,,,75,,2025-02-22 17:36:05
809,,0.0,,,,,,2025-02-22 17:36:05
810,39.75,,,,,,,2025-02-22 17:36:05
811,,,0,,,,,2025-02-22 17:36:05
812,,,,0,,,,2025-02-22 17:36:05
813,,,,,0,,,2025-02-22 17:36:05
814,,,,,,75,,2025-02-22 17:36:05
815,,0.0,,,,,,2025-02-22 17:36:05
816,40.25,,,,,,,2025-02-22 17:36:05
817,,,0,,,,,2025-02-22 17:36:05
818,,,,0,,,,2025-02-22 17:36:05
819,,,,,0,,,2025-02-22 17:36:05
820,,,,,,75,,2025-02-22 17:36:05
821,,0.0,,,,,,2025-02-22 17:36:05
822,39.75,,,,,,,2025-02-22 17:36:06
823,,,0,,,,,2025-02-22 17:36:06
824,,,,0,,,,2025-02-22 17:36:06
825,,,,,0,,,2025-02-22 17:36:06
826,,,,,,75,,2025-02-22 17:36:06
827,,0.0,,,,,,2025-02-22 17:36:06
828,40.0,,,,,,,2025-02-22 17:36:06
829,,,0,,,,,2025-02-22 17:36:06
830,,,,0,,,,2025-02-22 17:36:06
831,,,,,0,,,2025-02-22 17:36:06
832,,,,,,75,,2025-02-22 17:36:06
833,,0.0,,,,,,2025-02-22 17:36:06
834,39.75,,,,,,,2025-02-22 17:36:07
835,,,0,,,,,2025-02-22 17:36:07
836,,,,0,,,,2025-02-22 17:36:07
837,,,,,0,,,2025-02-22 17:36:07
838,,,,,,75,,2025-02-22 17:36:07
839,,0.0,,,,,,2025-02-22 17:36:07
840,39.5,,,,,,,2025-02-22 17:36:07
841,,,0,,,,,2025-02-22 17:36:07
842,,,,0,,,,2025-02-22 17:36:07
843,,,,,0,,,2025-02-22 17:36:07
844,,,,,,75,,2025-02-22 17:36:07
845,,0.0,,,,,,2025-02-22 17:36:07
846,39.75,,,,,,,2025-02-22 17:36:07
847,,,0,,,,,2025-02-22 17:36:07
848,,,,0,,,,2025-02-22 17:36:07
849,,,,,0,,,2025-02-22 17:36:07
850,,,,,,75,,2025-02-22 17:36:07
851,,0.0,,,,,,2025-02-22 17:36:07
852,39.5,,,,,,,2025-02-22 17:36:08
853,,,0,,,,,2025-02-22 17:36:08
854,,,,0,,,,2025-02-22 17:36:08
855,,,,,0,,,2025-02-22 17:36:08
856,,,,,,75,,2025-02-22 17:36:08
857,,0.0,,,,,,2025-02-22 17:36:08
858,39.0,,,,,,,2025-02-22 17:36:08
859,,,0,,,,,2025-02-22 17:36:08
860,,,,0,,,,2025-02-22 17:36:08
861,,,,,0,,,2025-02-22 17:36:08
862,,,,,,75,,2025-02-22 17:36:08
863,,0.0,,,,,,2025-02-22 17:36:08
864,37.25,,,,,,,2025-02-22 17:36:08
865,,,0,,,,,2025-02-22 17:36:08
866,,,,0,,,,2025-02-22 17:36:08
867,,,,,0,,,2025-02-22 17:36:08
868,,,,,,75,,2025-02-22 17:36:08
869,,0.0,,,,,,2025-02-22 17:36:08
870,39.0,,,,,,,2025-02-22 17:36:09
871,,,0,,,,,2025-02-22 17:36:09
872,,,,0,,,,2025-02-22 17:36:09
873,,,,,0,,,2025-02-22 17:36:09
874,,,,,,75,,2025-02-22 17:36:09
875,,0.0,,,,,,2025-02-22 17:36:09
876,38.75,,,,,,,2025-02-22 17:36:09
877,,,0,,,,,2025-02-22 17:36:09
878,,,,0,,,,2025-02-22 17:36:09
879,,,,,0,,,2025-02-22 17:36:09
880,,,,,,75,,2025-02-22 17:36:09
881,,0.0,,,,,,2025-02-22 17:36:09
882,38.75,,,,,,,2025-02-22 17:36:09
883,,,0,,,,,2025-02-22 17:36:09
884,,,,0,,,,2025-02-22 17:36:09
885,,,,,0,,,2025-02-22 17:36:09
886,,,,,,75,,2025-02-22 17:36:09
887,,0.0,,,,,,2025-02-22 17:36:09
888,38.75,,,,,,,2025-02-22 17:36:10
889,,,0,,,,,2025-02-22 17:36:10
890,,,,0,,,,2025-02-22 17:36:10
891,,,,,0,,,2025-02-22 17:36:10
892,,,,,,75,,2025-02-22 17:36:10
893,,0.0,,,,,,2025-02-22 17:36:10
894,38.75,,,,,,,2025-02-22 17:36:10
895,,,0,,,,,2025-02-22 17:36:10
896,,,,0,,,,2025-02-22 17:36:10
897,,,,,0,,,2025-02-22 17:36:10
898,,,,,,75,,2025-02-22 17:36:10
899,,0.0,,,,,,2025-02-22 17:36:10
900,38.5,,,,,,,2025-02-22 17:36:10
901,,,0,,,,,2025-02-22 17:36:10
902,,,,0,,,,2025-02-22 17:36:10
903,,,,,0,,,2025-02-22 17:36:10
904,,,,,,75,,2025-02-22 17:36:10
905,,0.0,,,,,,2025-02-22 17:36:10
906,38.5,,,,,,,2025-02-22 17:36:11
907,,,0,,,,,2025-02-22 17:36:11
908,,,,0,,,,2025-02-22 17:36:11
909,,,,,0,,,2025-02-22 17:36:11
910,,,,,,75,,2025-02-22 17:36:11
911,,0.0,,,,,,2025-02-22 17:36:11
912,38.5,,,,,,,2025-02-22 17:36:11
913,,,0,,,,,2025-02-22 17:36:11
914,,,,0,,,,2025-02-22 17:36:11
915,,,,,0,,,2025-02-22 17:36:11
916,,,,,,75,,2025-02-22 17:36:11
917,,0.0,,,,,,2025-02-22 17:36:11
918,36.5,,,,,,,2025-02-22 17:36:11
919,,,0,,,,,2025-02-22 17:36:11
920,,,,0,,,,2025-02-22 17:36:11
921,,,,,0,,,2025-02-22 17:36:11
922,,,,,,75,,2025-02-22 17:36:11
923,,0.0,,,,,,2025-02-22 17:36:11
924,36.0,,,,,,,2025-02-22 17:36:12
925,,,0,,,,,2025-02-22 17:36:12
926,,,,0,,,,2025-02-22 17:36:12
927,,,,,0,,,2025-02-22 17:36:12
928,,,,,,75,,2025-02-22 17:36:12
929,,0.0,,,,,,2025-02-22 17:36:12
930,36.5,,,,,,,2025-02-22 17:36:12
931,,,0,,,,,2025-02-22 17:36:12
932,,,,0,,,,2025-02-22 17:36:12
933,,,,,0,,,2025-02-22 17:36:12
934,,,,,,75,,2025-02-22 17:36:12
935,,0.0,,,,,,2025-02-22 17:36:12
936,36.5,,,,,,,2025-02-22 17:36:12
937,,,0,,,,,2025-02-22 17:36:12
938,,,,0,,,,2025-02-22 17:36:12
939,,,,,0,,,2025-02-22 17:36:12
940,,,,,,75,,2025-02-22 17:36:12
941,,0.0,,,,,,2025-02-22 17:36:12
942,36.5,,,,,,,2025-02-22 17:36:13
943,,,0,,,,,2025-02-22 17:36:13
944,,,,0,,,,2025-02-22 17:36:13
945,,,,,0,,,2025-02-22 17:36:13
946,,,,,,75,,2025-02-22 17:36:13
947,,0.0,,,,,,2025-02-22 17:36:13
948,36.25,,,,,,,2025-02-22 17:36:13
949,,,0,,,,,2025-02-22 17:36:13
950,,,,0,,,,2025-02-22 17:36:13
951,,,,,0,,,2025-02-22 17:36:13
952,,,,,,75,,2025-02-22 17:36:13
953,,0.0,,,,,,2025-02-22 17:36:13
954,35.75,,,,,,,2025-02-22 17:36:14
955,,,0,,,,,2025-02-22 17:36:14
956,,,,0,,,,2025-02-22 17:36:14
957,,,,,0,,,2025-02-22 17:36:14
958,,,,,,75,,2025-02-22 17:36:14
959,,0.0,,,,,,2025-02-22 17:36:14
960,36.25,,,,,,,2025-02-22 17:36:14
961,,,0,,,,,2025-02-22 17:36:14
962,,,,0,,,,2025-02-22 17:36:14
963,,,,,0,,,2025-02-22 17:36:14
964,,,,,,75,,2025-02-22 17:36:14
965,,0.0,,,,,,2025-02-22 17:36:14
966,35.75,,,,,,,2025-02-22 17:36:14
967,,,0,,,,,2025-02-22 17:36:14
968,,,,0,,,,2025-02-22 17:36:14
969,,,,,0,,,2025-02-22 17:36:14
970,,,,,,75,,2025-02-22 17:36:14
971,,0.0,,,,,,2025-02-22 17:36:14
972,36.25,,,,,,,2025-02-22 17:36:15
973,,,0,,,,,2025-02-22 17:36:15
974,,,,0,,,,2025-02-22 17:36:15
975,,,,,0,,,2025-02-22 17:36:15
976,,,,,,75,,2025-02-22 17:36:15
977,,0.0,,,,,,2025-02-22 17:36:15
978,36.0,,,,,,,2025-02-22 17:36:15
979,,,0,,,,,2025-02-22 17:36:15
980,,,,0,,,,2025-02-22 17:36:15
981,,,,,0,,,2025-02-22 17:36:15
982,,,,,,75,,2025-02-22 17:36:15
983,,0.0,,,,,,2025-02-22 17:36:15
984,35.75,,,,,,,2025-02-22 17:36:15
985,,,0,,,,,2025-02-22 17:36:15
986,,,,0,,,,2025-02-22 17:36:15
987,,,,,0,,,2025-02-22 17:36:15
988,,,,,,75,,2025-02-22 17:36:15
989,,0.0,,,,,,2025-02-22 17:36:15
990,35.5,,,,,,,2025-02-22 17:36:16
991,,,0,,,,,2025-02-22 17:36:16
992,,,,0,,,,2025-02-22 17:36:16
993,,,,,0,,,2025-02-22 17:36:16
994,,,,,,75,,2025-02-22 17:36:16
995,,0.0,,,,,,2025-02-22 17:36:16
996,36.0,,,,,,,2025-02-22 17:36:16
997,,,0,,,,,2025-02-22 17:36:16
998,,,,0,,,,2025-02-22 17:36:16
999,,,,,0,,,2025-02-22 17:36:16
1000,,,,,,75,,2025-02-22 17:36:16
1001,,0.0,,,,,,2025-02-22 17:36:16
1002,36.25,,,,,,,2025-02-22 17:36:16
1003,,,0,,,,,2025-02-22 17:36:16
1004,,,,0,,,,2025-02-22 17:36:16
1005,,,,,0,,,2025-02-22 17:36:16
1006,,,,,,75,,2025-02-22 17:36:16
1007,,0.0,,,,,,2025-02-22 17:36:16
1008,35.75,,,,,,,2025-02-22 17:36:17
1009,,,0,,,,,2025-02-22 17:36:17
1010,,,,0,,,,2025-02-22 17:36:17
1011,,,,,0,,,2025-02-22 17:36:17
1012,,,,,,75,,2025-02-22 17:36:17
1013,,0.0,,,,,,2025-02-22 17:36:17
1014,35.75,,,,,,,2025-02-22 17:36:17
1015,,,0,,,,,2025-02-22 17:36:17
1016,,,,0,,,,2025-02-22 17:36:17
1017,,,,,0,,,2025-02-22 17:36:17
1018,,,,,,75,,2025-02-22 17:36:17
1019,,0.0,,,,,,2025-02-22 17:36:17
1020,35.5,,,,,,,2025-02-22 17:36:17
1021,,,0,,,,,2025-02-22 17:36:17
1022,,,,0,,,,2025-02-22 17:36:17
1023,,,,,0,,,2025-02-22 17:36:17
1024,,,,,,75,,2025-02-22 17:36:17
1025,,0.0,,,,,,2025-02-22 17:36:17
1026,36.25,,,,,,,2025-02-22 17:36:18
1027,,,0,,,,,2025-02-22 17:36:18
1028,,,,0,,,,2025-02-22 17:36:18
1029,,,,,0,,,2025-02-22 17:36:18
1030,,,,,,75,,2025-02-22 17:36:18
1031,,0.0,,,,,,2025-02-22 17:36:18
1032,36.0,,,,,,,2025-02-22 17:36:18
1033,,,0,,,,,2025-02-22 17:36:18
1034,,,,0,,,,2025-02-22 17:36:18
1035,,,,,0,,,2025-02-22 17:36:18
1036,,,,,,75,,2025-02-22 17:36:18
1037,,0.0,,,,,,2025-02-22 17:36:18
1038,35.75,,,,,,,2025-02-22 17:36:18
1039,,,0,,,,,2025-02-22 17:36:18
1040,,,,0,,,,2025-02-22 17:36:18
1041,,,,,0,,,2025-02-22 17:36:18
1042,,,,,,75,,2025-02-22 17:36:18
1043,,0.0,,,,,,2025-02-22 17:36:18
1044,36.25,,,,,,,2025-02-22 17:36:19
1045,,,0,,,,,2025-02-22 17:36:19
1046,,,,0,,,,2025-02-22 17:36:19
1047,,,,,0,,,2025-02-22 17:36:19
1048,,,,,,75,,2025-02-22 17:36:19
1049,,0.0,,,,,,2025-02-22 17:36:19
1050,36.0,,,,,,,2025-02-22 17:36:19
1051,,,0,,,,,2025-02-22 17:36:19
1052,,,,0,,,,2025-02-22 17:36:19
1053,,,,,0,,,2025-02-22 17:36:19
1054,,,,,,75,,2025-02-22 17:36:19
1055,,0.0,,,,,,2025-02-22 17:36:19
1056,35.5,,,,,,,2025-02-22 17:36:19
1057,,,0,,,,,2025-02-22 17:36:19
1058,,,,0,,,,2025-02-22 17:36:19
1059,,,,,0,,,2025-02-22 17:36:19
1060,,,,,,75,,2025-02-22 17:36:19
1061,,0.0,,,,,,2025-02-22 17:36:19
1062,35.75,,,,,,,2025-02-22 17:36:20
1063,,,0,,,,,2025-02-22 17:36:20
1064,,,,0,,,,2025-02-22 17:36:20
1065,,,,,0,,,2025-02-22 17:36:20
1066,,,,,,75,,2025-02-22 17:36:20
1067,,0.0,,,,,,2025-02-22 17:36:20
1068,35.75,,,,,,,2025-02-22 17:36:20
1069,,,0,,,,,2025-02-22 17:36:20
1070,,,,0,,,,2025-02-22 17:36:20
1071,,,,,0,,,2025-02-22 17:36:20
1072,,,,,,75,,2025-02-22 17:36:20
1073,,0.0,,,,,,2025-02-22 17:36:20
1074,35.75,,,,,,,2025-02-22 17:36:21
1075,,,0,,,,,2025-02-22 17:36:21
1076,,,,0,,,,2025-02-22 17:36:21
1077,,,,,0,,,2025-02-22 17:36:21
1078,,,,,,75,,2025-02-22 17:36:21
1079,,0.0,,,,,,2025-02-22 17:36:21
1080,35.75,,,,,,,2025-02-22 17:36:21
1081,,,0,,,,,2025-02-22 17:36:21
1082,,,,0,,,,2025-02-22 17:36:21
1083,,,,,0,,,2025-02-22 17:36:21
1084,,,,,,75,,2025-02-22 17:36:21
1085,,0.0,,,,,,2025-02-22 17:36:21
1086,35.25,,,,,,,2025-02-22 17:36:21
1087,,,0,,,,,2025-02-22 17:36:21
1088,,,,0,,,,2025-02-22 17:36:21
1089,,,,,0,,,2025-02-22 17:36:21
1090,,,,,,75,,2025-02-22 17:36:21
1091,,0.0,,,,,,2025-02-22 17:36:21
1092,35.5,,,,,,,2025-02-22 17:36:22
1093,,,0,,,,,2025-02-22 17:36:22
1094,,,,0,,,,2025-02-22 17:36:22
1095,,,,,0,,,2025-02-22 17:36:22
1096,,,,,,75,,2025-02-22 17:36:22
1097,,0.0,,,,,,2025-02-22 17:36:22
1098,35.75,,,,,,,2025-02-22 17:36:22
1099,,,0,,,,,2025-02-22 17:36:22
1100,,,,0,,,,2025-02-22 17:36:22
1101,,,,,0,,,2025-02-22 17:36:22
1102,,,,,,75,,2025-02-22 17:36:22
1103,,0.0,,,,,,2025-02-22 17:36:22
1104,35.5,,,,,,,2025-02-22 17:36:22
1105,,,0,,,,,2025-02-22 17:36:22
1106,,,,0,,,,2025-02-22 17:36:22
1107,,,,,0,,,2025-02-22 17:36:22
1108,,,,,,75,,2025-02-22 17:36:22
1109,,0.0,,,,,,2025-02-22 17:36:22
1110,36.25,,,,,,,2025-02-22 17:36:23
1111,,,0,,,,,2025-02-22 17:36:23
1112,,,,0,,,,2025-02-22 17:36:23
1113,,,,,0,,,2025-02-22 17:36:23
1114,,,,,,75,,2025-02-22 17:36:23
1115,,0.0,,,,,,2025-02-22 17:36:23
1116,35.25,,,,,,,2025-02-22 17:36:23
1117,,,0,,,,,2025-02-22 17:36:23
1118,,,,0,,,,2025-02-22 17:36:23
1119,,,,,0,,,2025-02-22 17:36:23
1120,,,,,,75,,2025-02-22 17:36:23
1121,,0.0,,,,,,2025-02-22 17:36:23
1122,35.25,,,,,,,2025-02-22 17:36:23
1123,,,0,,,,,2025-02-22 17:36:23
1124,,,,0,,,,2025-02-22 17:36:23
1125,,,,,0,,,2025-02-22 17:36:23
1126,,,,,,75,,2025-02-22 17:36:23
1127,,0.0,,,,,,2025-02-22 17:36:23
1128,35.5,,,,,,,2025-02-22 17:36:24
1129,,,0,,,,,2025-02-22 17:36:24
1130,,,,0,,,,2025-02-22 17:36:24
1131,,,,,0,,,2025-02-22 17:36:24
1132,,,,,,75,,2025-02-22 17:36:24
1133,,0.0,,,,,,2025-02-22 17:36:24
1134,35.0,,,,,,,2025-02-22 17:36:24
1135,,,0,,,,,2025-02-22 17:36:24
1136,,,,0,,,,2025-02-22 17:36:24
1137,,,,,0,,,2025-02-22 17:36:24
1138,,,,,,75,,2025-02-22 17:36:24
1139,,0.0,,,,,,2025-02-22 17:36:24
1140,35.0,,,,,,,2025-02-22 17:36:24
1141,,,0,,,,,2025-02-22 17:36:24
1142,,,,0,,,,2025-02-22 17:36:24
1143,,,,,0,,,2025-02-22 17:36:24
1144,,,,,,75,,2025-02-22 17:36:24
1145,,0.0,,,,,,2025-02-22 17:36:24
1146,35.25,,,,,,,2025-02-22 17:36:25
1147,,,0,,,,,2025-02-22 17:36:25
1148,,,,0,,,,2025-02-22 17:36:25
1149,,,,,0,,,2025-02-22 17:36:25
1150,,,,,,75,,2025-02-22 17:36:25
1151,,0.0,,,,,,2025-02-22 17:36:25
1152,35.5,,,,,,,2025-02-22 17:36:25
1153,,,0,,,,,2025-02-22 17:36:25
1154,,,,0,,,,2025-02-22 17:36:25
1155,,,,,0,,,2025-02-22 17:36:25
1156,,,,,,75,,2025-02-22 17:36:25
1157,,0.0,,,,,,2025-02-22 17:36:25
1158,34.75,,,,,,,2025-02-22 17:36:25
1159,,,0,,,,,2025-02-22 17:36:25
1160,,,,0,,,,2025-02-22 17:36:25
1161,,,,,0,,,2025-02-22 17:36:25
1162,,,,,,75,,2025-02-22 17:36:25
1163,,0.0,,,,,,2025-02-22 17:36:25
1164,35.25,,,,,,,2025-02-22 17:36:26
1165,,,0,,,,,2025-02-22 17:36:26
1166,,,,0,,,,2025-02-22 17:36:26
1167,,,,,0,,,2025-02-22 17:36:26
1168,,,,,,75,,2025-02-22 17:36:26
